MatchID,HomeTeamName,AwayTeamName,PlayerID,PlayerName,PlayerSurname,PlayedTime,StatsID,StatsName,Value,Rank,Team,Position ,Location,Opposition,Home/Away ,FractionTime,Team Index,Opp Index,Player Name 
2024459,Denmark,Belgium,250008901,Kevin,De Bruyne,3036,81,Corners completed,1,1,Belgium,Attacking Midfield ,Denmark ,Denmark,0,0.562222222,2,5,Kevin De Bruyne
2024470,Finland,Belgium,250008901,Kevin,De Bruyne,5507,81,Corners completed,2,1,Belgium,Attacking Midfield ,Russia,Finland,0,1.019814815,2,7,Kevin De Bruyne
2024472,Croatia,Scotland,250147581,Kevin,Nisbet,656,81,Corners completed,0,3,Scotland,Attack,Scotland,Croatia,1,0.121481481,17,3,Kevin Nisbet
2024461,England,Scotland,250147581,Kevin,Nisbet,416,81,Corners completed,0,3,Scotland,Attack,England,England,0,0.077037037,17,6,Kevin Nisbet
2024452,Scotland,Czech Republic,250147581,Kevin,Nisbet,950,81,Corners completed,0,3,Scotland,Attack,Scotland,Czech Republic,1,0.175925926,17,4,Kevin Nisbet
2024475,Germany,Hungary,250118293,Kevin,Varga,771,81,Corners completed,0,4,Hungary,Attack ,Germany,Germany,0,0.142777778,10,9,Kevin Varga
2024455,Hungary,Portugal,250118293,Kevin,Varga,464,81,Corners completed,0,3,Hungary,Attack ,Hungary,Portugal,1,0.085925926,10,15,Kevin Varga
2024456,France,Germany,250023705,Kevin,Volland,664,81,Corners completed,0,3,Germany,Attack,Germany,France,1,0.122962963,9,8,Kevin Volland
2024475,Germany,Hungary,250023705,Kevin,Volland,732,81,Corners completed,0,4,Germany,Attack,Germany,Hungary,1,0.135555556,9,10,Kevin Volland
2024468,Italy,Wales,250130512,Kieffer,Moore,2031,81,Corners completed,0,5,Wales,Attack,Italy,Italy,0,0.376111111,24,11,Kieffer Moore
2024478,Wales,Denmark,250130512,Kieffer,Moore,4755,81,Corners completed,0,4,Wales,Attack,Netherlands,Denmark,0,0.880555556,24,5,Kieffer Moore
2024448,Wales,Switzerland,250130512,Kieffer,Moore,5847,81,Corners completed,0,4,Wales,Attack,Azerbaijan ,Switzerland,0,1.082777778,24,21,Kieffer Moore
2024481,France,Switzerland,250054949,Kingsley,Coman,4222,81,Corners completed,0,5,France,Attack,Romania,Switzerland,0,0.781851852,8,21,Kingsley Coman
2024476,Portugal,France,250054949,Kingsley,Coman,1788,81,Corners completed,0,1,France,Attack,Hungary,Portugal,0,0.331111111,8,15,Kingsley Coman
2024456,France,Germany,250076574,Kylian,Mbappé,5947,81,Corners completed,0,3,France,Attack,Germany,Germany,0,1.101296296,8,9,Kylian Mbappé
2024481,France,Switzerland,250076574,Kylian,Mbappé,7712,81,Corners completed,1,2,France,Attack,Romania,Switzerland,0,1.428148148,8,21,Kylian Mbappé
2024465,Hungary,France,250076574,Kylian,Mbappé,5996,81,Corners completed,0,1,France,Attack,Hungary,Hungary,0,1.11037037,8,10,Kylian Mbappé
2024476,Portugal,France,250076574,Kylian,Mbappé,6018,81,Corners completed,0,1,France,Attack,Hungary,Portugal,0,1.114444444,8,15,Kylian Mbappé
2024475,Germany,Hungary,250023225,László,Kleinheisler,5401,81,Corners completed,1,2,Hungary,Attacking Midfield ,Germany,Germany,0,1.000185185,10,9,László Kleinheisler
2024465,Hungary,France,250023225,László,Kleinheisler,5306,81,Corners completed,0,1,Hungary,Attacking Midfield ,Hungary,France,1,0.982592593,10,8,László Kleinheisler
2024455,Hungary,Portugal,250023225,László,Kleinheisler,4703,81,Corners completed,0,3,Hungary,Attacking Midfield ,Hungary,Portugal,1,0.870925926,10,15,László Kleinheisler
2024470,Finland,Belgium,250023009,Leandro,Trossard,4563,81,Corners completed,0,2,Belgium,Attack,Russia,Finland,0,0.845,2,7,Leandro Trossard
2024484,England,Germany,250063984,Leroy,Sané,429,81,Corners completed,0,3,Germany,Attack,Germany,England,1,0.079444444,9,6,Leroy Sané
2024456,France,Germany,250063984,Leroy,Sané,1483,81,Corners completed,0,3,Germany,Attack,Germany,France,1,0.27462963,9,8,Leroy Sané
2024475,Germany,Hungary,250063984,Leroy,Sané,5765,81,Corners completed,0,4,Germany,Attack,Germany,Hungary,1,1.067592593,9,10,Leroy Sané
2024466,Portugal,Germany,250063984,Leroy,Sané,427,81,Corners completed,0,4,Germany,Attack,Germany,Portugal,1,0.079074074,9,15,Leroy Sané
2024486,Belgium,Italy,250026037,Lorenzo,Insigne,4848,81,Corners completed,0,3,Italy,Attack ,Germany,Belgium,0,0.897777778,11,2,Lorenzo Insigne
2024477,Italy,Austria,250026037,Lorenzo,Insigne,6935,81,Corners completed,3,1,Italy,Attack ,England,Austria,0,1.284259259,11,1,Lorenzo Insigne
2024491,Italy,England,250026037,Lorenzo,Insigne,6037,81,Corners completed,0,4,Italy,Attack ,England,England,0,1.117962963,11,6,Lorenzo Insigne
2024489,Italy,Spain,250026037,Lorenzo,Insigne,5079,81,Corners completed,0,2,Italy,Attack ,England,Spain,0,0.940555556,11,19,Lorenzo Insigne
2024458,Italy,Switzerland,250026037,Lorenzo,Insigne,4254,81,Corners completed,0,2,Italy,Attack ,Italy,Switzerland,1,0.787777778,11,21,Lorenzo Insigne
2024447,Turkey,Italy,250026037,Lorenzo,Insigne,4864,81,Corners completed,2,1,Italy,Attack ,Italy,Turkey,1,0.900740741,11,22,Lorenzo Insigne
2024477,Italy,Austria,250024351,Louis,Schaub,969,81,Corners completed,1,2,Austria,Attacking Midfield ,England,Italy,0,0.179444444,1,11,Louis Schaub
2024462,Croatia,Czech Republic,250098468,Luka,Ivanušec,2862,81,Corners completed,0,5,Croatia,Attacking Midfield ,Scotland,Czech Republic,0,0.53,3,4,Luka Ivanušec
2024472,Croatia,Scotland,250098468,Luka,Ivanušec,1092,81,Corners completed,0,3,Croatia,Attacking Midfield ,Scotland,Scotland,0,0.202222222,3,17,Luka Ivanušec
2024482,Croatia,Spain,250098468,Luka,Ivanušec,482,81,Corners completed,0,4,Croatia,Attacking Midfield ,Denmark,Spain,0,0.089259259,3,19,Luka Ivanušec
2024454,Poland,Slovakia,250058722,Lukáš,Haraslín,5259,81,Corners completed,0,3,Slovakia,Attack,Russia,Poland,0,0.973888889,18,14,Lukáš Haraslín
2024473,Slovakia,Spain,250058722,Lukáš,Haraslín,4364,81,Corners completed,0,3,Slovakia,Attack,Spain,Spain,0,0.808148148,18,19,Lukáš Haraslín
2024464,Sweden,Slovakia,250058722,Lukáš,Haraslín,1921,81,Corners completed,0,6,Slovakia,Attack,Russia,Sweden,0,0.355740741,18,20,Lukáš Haraslín
2024443,Netherlands,Austria,250005343,Luuk,de Jong,789,81,Corners completed,0,4,Netherlands,Attack ,Netherlands,Austria,1,0.146111111,12,1,Luuk de Jong
2024441,Netherlands,Ukraine,250005343,Luuk,de Jong,448,81,Corners completed,0,3,Netherlands,Attack ,Netherlands,Ukraine,1,0.082962963,12,23,Luuk de Jong
2024472,Croatia,Scotland,250143241,Lyndon,Dykes,5814,81,Corners completed,0,3,Scotland,Attack ,Scotland,Croatia,1,1.076666667,17,3,Lyndon Dykes
2024461,England,Scotland,250143241,Lyndon,Dykes,5530,81,Corners completed,0,3,Scotland,Attack ,England,England,0,1.024074074,17,6,Lyndon Dykes
2024452,Scotland,Czech Republic,250143241,Lyndon,Dykes,4808,81,Corners completed,0,3,Scotland,Attack ,Scotland,Czech Republic,1,0.89037037,17,4,Lyndon Dykes
2024453,Spain,Sweden,97688,Marcus,Berg,4143,81,Corners completed,0,4,Sweden,Attack ,Spain,Spain,0,0.767222222,20,19,Marcus Berg
2024474,Sweden,Poland,97688,Marcus,Berg,1634,81,Corners completed,0,3,Sweden,Attack ,Russia,Poland,0,0.302592593,20,14,Marcus Berg
2024464,Sweden,Slovakia,97688,Marcus,Berg,3836,81,Corners completed,0,6,Sweden,Attack ,Russia,Slovakia,0,0.71037037,20,18,Marcus Berg
2024483,Sweden,Ukraine,97688,Marcus,Berg,1979,81,Corners completed,0,2,Sweden,Attack ,Scotland,Ukraine,0,0.366481481,20,23,Marcus Berg
2024449,Denmark,Finland,250112095,Marcus,Forss,613,81,Corners completed,0,1,Finland,Attack,Denmark ,Denmark,0,0.113518519,7,5,Marcus Forss
2024470,Finland,Belgium,250112095,Marcus,Forss,170,81,Corners completed,0,2,Finland,Attack,Russia,Belgium,0,0.031481481,7,2,Marcus Forss
2024471,Czech Republic,England,250088246,Marcus,Rashford,1589,81,Corners completed,0,4,England,Attack,England,Czech Republic,1,0.294259259,6,4,Marcus Rashford
2024451,England,Croatia,250088246,Marcus,Rashford,1458,81,Corners completed,0,1,England,Attack,England,Croatia,1,0.27,6,3,Marcus Rashford
2024461,England,Scotland,250088246,Marcus,Rashford,1096,81,Corners completed,0,3,England,Attack,England,Scotland,1,0.202962963,6,17,Marcus Rashford
2024491,Italy,England,250088246,Marcus,Rashford,213,81,Corners completed,0,4,England,Attack,England,Italy,1,0.039444444,6,11,Marcus Rashford
2024487,Ukraine,England,250088246,Marcus,Rashford,1545,81,Corners completed,0,2,England,Attack,Italy,Ukraine,0,0.286111111,6,23,Marcus Rashford
2024481,France,Switzerland,250068805,Marcus,Thuram,606,81,Corners completed,0,5,France,Attack,Romania,Switzerland,0,0.112222222,8,21,Marcus Thuram
2024481,France,Switzerland,102130,Mario,Gavranovic,3180,81,Corners completed,0,5,Switzerland,Attack,Romania,France,0,0.588888889,21,8,Mario Gavranovic
2024458,Italy,Switzerland,102130,Mario,Gavranovic,2883,81,Corners completed,0,2,Switzerland,Attack,Italy,Italy,0,0.533888889,21,11,Mario Gavranovic
2024485,Switzerland,Spain,102130,Mario,Gavranovic,2723,81,Corners completed,0,6,Switzerland,Attack,Russia,Spain,0,0.504259259,21,19,Mario Gavranovic
2024467,Switzerland,Turkey,102130,Mario,Gavranovic,1137,81,Corners completed,0,3,Switzerland,Attack,Azerbaijan,Turkey,0,0.210555556,21,22,Mario Gavranovic
2024448,Wales,Switzerland,102130,Mario,Gavranovic,710,81,Corners completed,0,4,Switzerland,Attack,Azerbaijan ,Wales,0,0.131481481,21,24,Mario Gavranovic
2024482,Croatia,Spain,250042631,Mario,Pašalic,2971,81,Corners completed,1,2,Croatia,Attacking Midfield ,Denmark,Spain,0,0.550185185,3,19,Mario Pašalic
2024451,England,Croatia,250042631,Mario,Pašalic,599,81,Corners completed,0,1,Croatia,Attacking Midfield ,England,England,0,0.110925926,3,6,Mario Pašalic
2024442,Austria,North Macedonia,1903428,Marko,Arnautovic,2173,81,Corners completed,0,2,Austria,Attack,Romania,North Macedonia,0,0.402407407,1,13,Marko Arnautovic
2024477,Italy,Austria,1903428,Marko,Arnautovic,6183,81,Corners completed,0,4,Austria,Attack,England,Italy,0,1.145,1,11,Marko Arnautovic
2024446,Ukraine,Austria,1903428,Marko,Arnautovic,5596,81,Corners completed,0,4,Austria,Attack,Romania,Ukraine,0,1.036296296,1,23,Marko Arnautovic
2024488,Czech Republic,Denmark,250013677,Martin,Braithwaite,5966,81,Corners completed,0,6,Denmark,Attack ,Azerbaijan,Czech Republic,0,1.104814815,5,4,Martin Braithwaite
2024459,Denmark,Belgium,250013677,Martin,Braithwaite,5807,81,Corners completed,0,5,Denmark,Attack ,Denmark ,Belgium,0,1.07537037,5,2,Martin Braithwaite
2024449,Denmark,Finland,250013677,Martin,Braithwaite,5768,81,Corners completed,0,1,Denmark,Attack ,Denmark ,Finland,0,1.068148148,5,7,Martin Braithwaite
2024490,England,Denmark,250013677,Martin,Braithwaite,7878,81,Corners completed,0,4,Denmark,Attack ,England,England,0,1.458888889,5,6,Martin Braithwaite
2024469,Russia,Denmark,250013677,Martin,Braithwaite,5147,81,Corners completed,0,2,Denmark,Attack ,Denmark ,Russia,0,0.953148148,5,16,Martin Braithwaite
2024478,Wales,Denmark,250013677,Martin,Braithwaite,5902,81,Corners completed,0,4,Denmark,Attack ,Netherlands,Wales,0,1.092962963,5,24,Martin Braithwaite
2024451,England,Croatia,250076240,Mason,Mount,5676,81,Corners completed,0,1,England,Attacking Midfield ,England,Croatia,1,1.051111111,6,3,Mason Mount
2024490,England,Denmark,250076240,Mason,Mount,6098,81,Corners completed,2,1,England,Attacking Midfield ,England,Denmark,1,1.129259259,6,5,Mason Mount
2024461,England,Scotland,250076240,Mason,Mount,5530,81,Corners completed,2,1,England,Attacking Midfield ,England,Scotland,1,1.024074074,6,17,Mason Mount
2024491,Italy,England,250076240,Mason,Mount,6567,81,Corners completed,0,4,England,Attacking Midfield ,England,Italy,1,1.216111111,6,11,Mason Mount
2024487,Ukraine,England,250076240,Mason,Mount,5611,81,Corners completed,2,1,England,Attacking Midfield ,Italy,Ukraine,0,1.039074074,6,23,Mason Mount
2024488,Czech Republic,Denmark,1909688,Matej,Vydra,1035,81,Corners completed,0,6,Czech Republic,Attack,Azerbaijan,Denmark,0,0.191666667,4,5,Matej Vydra
2024471,Czech Republic,England,1909688,Matej,Vydra,589,81,Corners completed,0,4,Czech Republic,Attack,England,England,0,0.109074074,4,6,Matej Vydra
2024452,Scotland,Czech Republic,1909688,Matej,Vydra,1378,81,Corners completed,0,3,Czech Republic,Attack,Scotland,Scotland,0,0.255185185,4,17,Matej Vydra
2024477,Italy,Austria,250121401,Matteo,Pessina,3654,81,Corners completed,0,4,Italy,Attacking Midfield ,England,Austria,0,0.676666667,11,1,Matteo Pessina
2024489,Italy,Spain,250121401,Matteo,Pessina,3017,81,Corners completed,0,2,Italy,Attacking Midfield ,England,Spain,0,0.558703704,11,19,Matteo Pessina
2024458,Italy,Switzerland,250121401,Matteo,Pessina,434,81,Corners completed,0,2,Italy,Attacking Midfield ,Italy,Switzerland,1,0.08037037,11,21,Matteo Pessina
2024468,Italy,Wales,250121401,Matteo,Pessina,5175,81,Corners completed,0,5,Italy,Attacking Midfield ,Italy,Wales,1,0.958333333,11,24,Matteo Pessina
2024443,Netherlands,Austria,250024860,Memphis,Depay,4947,81,Corners completed,1,2,Netherlands,Attack ,Netherlands,Austria,1,0.916111111,12,1,Memphis Depay
2024480,Netherlands,Czech Republic,250024860,Memphis,Depay,5905,81,Corners completed,1,2,Netherlands,Attack ,Hungary,Czech Republic,0,1.093518519,12,4,Memphis Depay
2024441,Netherlands,Ukraine,250024860,Memphis,Depay,5486,81,Corners completed,3,1,Netherlands,Attack ,Netherlands,Ukraine,1,1.015925926,12,23,Memphis Depay
2024445,North Macedonia,Netherlands,250024860,Memphis,Depay,4043,81,Corners completed,1,2,Netherlands,Attack ,Netherlands,North Macedonia,1,0.748703704,12,13,Memphis Depay
2024442,Austria,North Macedonia,250023832,Michael,Gregoritsch,2188,81,Corners completed,0,2,Austria,Attack,Romania,North Macedonia,0,0.405185185,1,13,Michael Gregoritsch
2024477,Italy,Austria,250023832,Michael,Gregoritsch,969,81,Corners completed,0,4,Austria,Attack,England,Italy,0,0.179444444,1,11,Michael Gregoritsch
2024443,Netherlands,Austria,250023832,Michael,Gregoritsch,3722,81,Corners completed,0,4,Austria,Attack,Netherlands,Netherlands,0,0.689259259,1,12,Michael Gregoritsch
2024462,Croatia,Czech Republic,250029287,Michael,Krmencík,1123,81,Corners completed,0,5,Czech Republic,Attack ,Scotland,Croatia,0,0.207962963,4,3,Michael Krmencík
2024488,Czech Republic,Denmark,250029287,Michael,Krmencík,3063,81,Corners completed,0,6,Czech Republic,Attack ,Azerbaijan,Denmark,0,0.567222222,4,5,Michael Krmencík
2024480,Netherlands,Czech Republic,250029287,Michael,Krmencík,280,81,Corners completed,0,3,Czech Republic,Attack ,Hungary,Netherlands,0,0.051851852,4,12,Michael Krmencík
2024452,Scotland,Czech Republic,250029287,Michael,Krmencík,477,81,Corners completed,0,3,Czech Republic,Attack ,Scotland,Scotland,0,0.088333333,4,17,Michael Krmencík
2024454,Poland,Slovakia,107472,Michal,Duriš,497,81,Corners completed,0,3,Slovakia,Attack ,Russia,Poland,0,0.092037037,18,14,Michal Duriš
2024473,Slovakia,Spain,107472,Michal,Duriš,2957,81,Corners completed,0,3,Slovakia,Attack ,Spain,Slovakia,0,0.547592593,18,18,Michal Duriš
2024464,Sweden,Slovakia,107472,Michal,Duriš,734,81,Corners completed,0,6,Slovakia,Attack ,Russia,Sweden,0,0.135925926,18,20,Michal Duriš
2024470,Finland,Belgium,250038932,Michy,Batshuayi,1116,81,Corners completed,0,2,Belgium,Attack ,Russia,Finland,0,0.206666667,2,7,Michy Batshuayi
2024482,Croatia,Spain,250097180,Mikel,Oyarzabal,2438,81,Corners completed,0,4,Spain,Attack,Denmark,Croatia,0,0.451481481,19,3,Mikel Oyarzabal
2024489,Italy,Spain,250097180,Mikel,Oyarzabal,4162,81,Corners completed,0,2,Spain,Attack,England,Italy,0,0.770740741,19,11,Mikel Oyarzabal
2024473,Slovakia,Spain,250097180,Mikel,Oyarzabal,1072,81,Corners completed,0,3,Spain,Attack,Spain,Slovakia,1,0.198518519,19,18,Mikel Oyarzabal
2024463,Spain,Poland,250097180,Mikel,Oyarzabal,523,81,Corners completed,0,2,Spain,Attack,Spain,Poland,1,0.096851852,19,14,Mikel Oyarzabal
2024453,Spain,Sweden,250097180,Mikel,Oyarzabal,1371,81,Corners completed,0,4,Spain,Attack,Spain,Sweden,1,0.253888889,19,20,Mikel Oyarzabal
2024485,Switzerland,Spain,250097180,Mikel,Oyarzabal,1939,81,Corners completed,2,3,Spain,Attack,Russia,Switzerland,0,0.359074074,19,21,Mikel Oyarzabal
2024488,Czech Republic,Denmark,250118062,Mikkel,Damsgaard,3743,81,Corners completed,0,6,Denmark,Attack,Azerbaijan,Czech Republic,0,0.693148148,5,4,Mikkel Damsgaard
2024459,Denmark,Belgium,250118062,Mikkel,Damsgaard,4341,81,Corners completed,0,5,Denmark,Attack,Denmark ,Belgium,0,0.803888889,5,2,Mikkel Damsgaard
2024490,England,Denmark,250118062,Mikkel,Damsgaard,4007,81,Corners completed,0,4,Denmark,Attack,England,England,0,0.742037037,5,6,Mikkel Damsgaard
2024469,Russia,Denmark,250118062,Mikkel,Damsgaard,4381,81,Corners completed,0,2,Denmark,Attack,Denmark ,Russia,0,0.811296296,5,16,Mikkel Damsgaard
2024478,Wales,Denmark,250118062,Mikkel,Damsgaard,3714,81,Corners completed,0,4,Denmark,Attack,Netherlands,Wales,0,0.687777778,5,24,Mikkel Damsgaard
2024442,Austria,North Macedonia,250072833,Milan,Ristovski,510,81,Corners completed,0,2,North Macedonia,Attack ,Romania,Austria,0,0.094444444,13,1,Milan Ristovski
2024482,Croatia,Spain,250024176,Mislav,Oršic,3717,81,Corners completed,0,4,Croatia,Attack ,Denmark,Spain,0,0.688333333,3,19,Mislav Oršic
2024486,Belgium,Italy,250022315,Nacer,Chadli,240,81,Corners completed,0,3,Belgium,Attack ,Germany,Italy,0,0.044444444,2,11,Nacer Chadli
2024470,Finland,Belgium,250022315,Nacer,Chadli,5692,81,Corners completed,0,2,Belgium,Attack ,Russia,Finland,0,1.054074074,2,7,Nacer Chadli
2024475,Germany,Hungary,250019995,Nemanja,Nikolic,375,81,Corners completed,0,4,Hungary,Attack ,Germany,Germany,0,0.069444444,10,9,Nemanja Nikolic
2024465,Hungary,France,250019995,Nemanja,Nikolic,4463,81,Corners completed,0,1,Hungary,Attack ,Hungary,France,1,0.826481481,10,8,Nemanja Nikolic
2024462,Croatia,Czech Republic,250066135,Nikola,Vlašic,1888,81,Corners completed,0,5,Croatia,Attacking Midfield ,Scotland,Czech Republic,0,0.34962963,3,4,Nikola Vlašic
2024472,Croatia,Scotland,250066135,Nikola,Vlašic,4721,81,Corners completed,0,3,Croatia,Attacking Midfield ,Scotland,Scotland,0,0.874259259,3,17,Nikola Vlašic
2024482,Croatia,Spain,250066135,Nikola,Vlašic,4784,81,Corners completed,0,4,Croatia,Attacking Midfield ,Denmark,Spain,0,0.885925926,3,19,Nikola Vlašic
2024451,England,Croatia,250066135,Nikola,Vlašic,1493,81,Corners completed,0,1,Croatia,Attacking Midfield ,England,England,0,0.276481481,3,6,Nikola Vlašic
2024441,Netherlands,Ukraine,250064446,Oleksandr,Zubkov,770,81,Corners completed,0,3,Ukraine ,Attack,Netherlands,Netherlands,0,0.142592593,23,12,Oleksandr Zubkov
2024481,France,Switzerland,250020851,Olivier,Giroud,1689,81,Corners completed,0,5,France,Attack,Romania,Switzerland,0,0.312777778,8,21,Olivier Giroud
2024465,Hungary,France,250020851,Olivier,Giroud,1149,81,Corners completed,0,1,France,Attack,Hungary,Hungary,0,0.212777778,8,10,Olivier Giroud
2024454,Poland,Slovakia,250055981,Ondrej,Duda,5550,81,Corners completed,0,3,Slovakia,Attacking Midfield ,Russia,Poland,0,1.027777778,18,14,Ondrej Duda
2024473,Slovakia,Spain,250055981,Ondrej,Duda,2961,81,Corners completed,0,3,Slovakia,Attacking Midfield ,Spain,Spain,0,0.548333333,18,19,Ondrej Duda
2024464,Sweden,Slovakia,250055981,Ondrej,Duda,5764,81,Corners completed,1,2,Slovakia,Attacking Midfield ,Russia,Sweden,0,1.067407407,18,20,Ondrej Duda
2024456,France,Germany,250066886,Ousmane,Dembélé,246,81,Corners completed,0,3,France,Attack ,Germany,Germany,0,0.045555556,8,9,Ousmane Dembélé
2024465,Hungary,France,250066886,Ousmane,Dembélé,1786,81,Corners completed,0,1,France,Attack ,Hungary,Hungary,0,0.330740741,8,10,Ousmane Dembélé
2024482,Croatia,Spain,1909920,Pablo,Sarabia,4308,81,Corners completed,2,1,Spain,Attack,Denmark,Croatia,0,0.797777778,19,3,Pablo Sarabia
2024473,Slovakia,Spain,1909920,Pablo,Sarabia,5919,81,Corners completed,2,2,Spain,Attack,Spain,Slovakia,1,1.096111111,19,18,Pablo Sarabia
2024463,Spain,Poland,1909920,Pablo,Sarabia,1661,81,Corners completed,0,2,Spain,Attack,Spain,Poland,1,0.307592593,19,14,Pablo Sarabia
2024453,Spain,Sweden,1909920,Pablo,Sarabia,1859,81,Corners completed,0,4,Spain,Attack,Spain,Sweden,1,0.344259259,19,20,Pablo Sarabia
2024485,Switzerland,Spain,1909920,Pablo,Sarabia,2760,81,Corners completed,0,6,Spain,Attack,Russia,Switzerland,0,0.511111111,19,21,Pablo Sarabia
2024462,Croatia,Czech Republic,250055110,Patrik,Schick,4676,81,Corners completed,0,5,Czech Republic,Attack,Scotland,Croatia,0,0.865925926,4,3,Patrik Schick
2024488,Czech Republic,Denmark,250055110,Patrik,Schick,4931,81,Corners completed,0,6,Czech Republic,Attack,Azerbaijan,Denmark,0,0.913148148,4,5,Patrik Schick
2024471,Czech Republic,England,250055110,Patrik,Schick,4498,81,Corners completed,0,4,Czech Republic,Attack,England,England,0,0.832962963,4,6,Patrik Schick
2024480,Netherlands,Czech Republic,250055110,Patrik,Schick,5625,81,Corners completed,0,3,Czech Republic,Attack,Hungary,Netherlands,0,1.041666667,4,12,Patrik Schick
2024452,Scotland,Czech Republic,250055110,Patrik,Schick,5281,81,Corners completed,0,3,Czech Republic,Attack,Scotland,Scotland,0,0.977962963,4,17,Patrik Schick
2024454,Poland,Slovakia,250024370,Piotr,Zielinski,5179,81,Corners completed,1,1,Poland,Attacking Midfield ,Russia,Slovakia,0,0.959074074,14,18,Piotr Zielinski
2024463,Spain,Poland,250024370,Piotr,Zielinski,5777,81,Corners completed,0,2,Poland,Attacking Midfield ,Spain,Spain,0,1.069814815,14,19,Piotr Zielinski
2024474,Sweden,Poland,250024370,Piotr,Zielinski,5882,81,Corners completed,3,1,Poland,Attacking Midfield ,Russia,Sweden,0,1.089259259,14,20,Piotr Zielinski
2024454,Poland,Slovakia,250066342,Przemyslaw,Frankowski,1261,81,Corners completed,0,3,Poland,Attack,Russia,Slovakia,0,0.233518519,14,18,Przemyslaw Frankowski
2024463,Spain,Poland,250066342,Przemyslaw,Frankowski,1672,81,Corners completed,0,2,Poland,Attack,Spain,Spain,0,0.30962963,14,19,Przemyslaw Frankowski
2024474,Sweden,Poland,250066342,Przemyslaw,Frankowski,2998,81,Corners completed,0,3,Poland,Attack,Russia,Sweden,0,0.555185185,14,20,Przemyslaw Frankowski
2024474,Sweden,Poland,250107490,Przemyslaw,Placheta,1019,81,Corners completed,0,3,Poland,Attack,Russia,Sweden,0,0.188703704,14,20,Przemyslaw Placheta
2024480,Netherlands,Czech Republic,250027830,Quincy,Promes,2386,81,Corners completed,0,3,Netherlands,Attack,Hungary,Czech Republic,0,0.441851852,12,4,Quincy Promes
2024445,North Macedonia,Netherlands,250027830,Quincy,Promes,1697,81,Corners completed,0,5,Netherlands,Attack,Netherlands,North Macedonia,1,0.314259259,12,13,Quincy Promes
2024471,Czech Republic,England,250024795,Raheem,Sterling,4007,81,Corners completed,0,4,England,Attack,England,Czech Republic,1,0.742037037,6,4,Raheem Sterling
2024451,England,Croatia,250024795,Raheem,Sterling,5487,81,Corners completed,0,1,England,Attack,England,Croatia,1,1.016111111,6,3,Raheem Sterling
2024490,England,Denmark,250024795,Raheem,Sterling,7878,81,Corners completed,0,4,England,Attack,England,Denmark,1,1.458888889,6,5,Raheem Sterling
2024484,England,Germany,250024795,Raheem,Sterling,5737,81,Corners completed,0,3,England,Attack,Germany,Germany,0,1.062407407,6,9,Raheem Sterling
2024461,England,Scotland,250024795,Raheem,Sterling,5530,81,Corners completed,0,3,England,Attack,England,Scotland,1,1.024074074,6,17,Raheem Sterling
2024491,Italy,England,250024795,Raheem,Sterling,8142,81,Corners completed,0,4,England,Attack,England,Italy,1,1.507777778,6,11,Raheem Sterling
2024487,Ukraine,England,250024795,Raheem,Sterling,4065,81,Corners completed,0,2,England,Attack,Italy,Ukraine,0,0.752777778,6,23,Raheem Sterling
2024469,Russia,Denmark,250058763,Rifat,Zhemaletdinov,1915,81,Corners completed,0,2,Russia,Attacking Midfield ,Denmark ,Denmark,0,0.35462963,16,5,Rifat Zhemaletdinov
2024454,Poland,Slovakia,250002096,Robert,Lewandowski,5757,81,Corners completed,0,3,Poland,Attack,Russia,Slovakia,0,1.066111111,14,18,Robert Lewandowski
2024463,Spain,Poland,250002096,Robert,Lewandowski,5777,81,Corners completed,0,2,Poland,Attack,Spain,Spain,0,1.069814815,14,19,Robert Lewandowski
2024474,Sweden,Poland,250002096,Robert,Lewandowski,5882,81,Corners completed,0,3,Poland,Attack,Russia,Sweden,0,1.089259259,14,20,Robert Lewandowski
2024454,Poland,Slovakia,107044,Róbert,Mak,5281,81,Corners completed,1,1,Slovakia,Attack,Russia,Poland,0,0.977962963,18,14,Róbert Mak
2024473,Slovakia,Spain,107044,Róbert,Mak,4360,81,Corners completed,0,3,Slovakia,Attack,Spain,Spain,0,0.807407407,18,19,Róbert Mak
2024464,Sweden,Slovakia,107044,Róbert,Mak,4564,81,Corners completed,0,6,Slovakia,Attack,Russia,Sweden,0,0.845185185,18,20,Róbert Mak
2024449,Denmark,Finland,250043060,Robin,Lod,5768,81,Corners completed,0,1,Finland,Attacking Midfield ,Denmark ,Denmark,0,1.068148148,7,5,Robin Lod
2024470,Finland,Belgium,250043060,Robin,Lod,5521,81,Corners completed,0,2,Finland,Attacking Midfield ,Russia,Belgium,0,1.022407407,7,2,Robin Lod
2024460,Finland,Russia,250043060,Robin,Lod,420,81,Corners completed,0,1,Finland,Attacking Midfield ,Russia,Russia,0,0.077777778,7,16,Robin Lod
2024453,Spain,Sweden,250050478,Robin,Quaison,1689,81,Corners completed,0,4,Sweden,Attack,Spain,Spain,0,0.312777778,20,19,Robin Quaison
2024474,Sweden,Poland,250050478,Robin,Quaison,3474,81,Corners completed,0,3,Sweden,Attack,Russia,Poland,0,0.643333333,20,14,Robin Quaison
2024464,Sweden,Slovakia,250050478,Robin,Quaison,1928,81,Corners completed,0,6,Sweden,Attack,Russia,Slovakia,0,0.357037037,20,18,Robin Quaison
