,statistics.Mean,statistics.SD,statistics.Naive.SE,statistics.Time.series.SE,quantiles.2.5.,quantiles.25.,quantiles.50.,quantiles.75.,quantiles.97.5.
lambda2[7],-0.186288418,1.8235035,0.014888844,0.075836744,-4.314274187,-0.460003431,-0.035177798,0.264141302,2.88275917
lambda2[8],0.452919668,1.576177133,0.012869432,0.081337079,-1.579213287,-0.163748033,0.089799524,0.590234868,4.840293203
lambda2[9],-0.512609897,1.495378652,0.012209716,0.129883574,-4.537698656,-0.672229603,-0.126272686,0.113451929,1.085706368
lambda2[10],0.480326675,1.613317909,0.013172686,0.075144687,-1.535409023,-0.144184471,0.09716838,0.650443942,5.065184568
lambda2[11],0.988237358,1.959638943,0.016000385,0.170030843,-0.607352749,-0.006779537,0.28894305,1.245945744,6.660832024
lambda2[12],0.241488703,1.54946793,0.012651353,0.057245128,-2.121431008,-0.229571053,0.051865153,0.462816529,3.986247714
lambda2[13],-0.087919527,1.770488322,0.014455977,0.059997485,-3.733216553,-0.433245512,-0.034759738,0.26748668,3.41923115
lambda2[14],0.204754201,1.628941881,0.013300255,0.071516985,-2.499389716,-0.272337211,0.028001756,0.411987233,4.225198341
lambda2[15],-0.184203039,1.699992411,0.01388038,0.065950018,-4.324235926,-0.451884508,-0.03569673,0.267887917,2.923526212
lambda2[16],-0.131901459,1.73679647,0.014180884,0.075056807,-4.252209264,-0.414893337,-0.029595218,0.282600484,3.086196496
lambda2[17],0.044397917,1.758707484,0.014359786,0.060829777,-3.320911275,-0.353671194,-0.001763831,0.344091527,3.621122326
lambda2[18],-0.374926749,1.506120108,0.012297419,0.107562222,-4.265765377,-0.548872123,-0.074615483,0.183452737,1.77070213
lambda2[19],-0.065914436,1.885399127,0.015394219,0.100173922,-4.012204615,-0.417360938,-0.023562723,0.290017627,3.137547043
lambda2[20],0.136805874,1.447278056,0.011816976,0.05674035,-2.406567413,-0.286919386,0.02015679,0.388940208,3.575259514
lambda2[21],0.316246004,1.080920847,0.008825682,0.044611922,-1.406223926,-0.137760984,0.107550999,0.609685884,3.025195739
lambda2[22],-0.196993172,2.155780302,0.017601872,0.112846689,-4.99707122,-0.441851415,-0.035181092,0.265135844,3.005706778
lambda2[23],-0.010831034,1.542254152,0.012592452,0.04040853,-3.298434592,-0.376645461,-0.016476362,0.319481846,3.310938031
lambda2[24],-0.233978222,1.804173498,0.014731015,0.058653787,-4.786910899,-0.465570485,-0.039893962,0.257770108,2.927227115
