,statistics.Mean,statistics.SD,statistics.Naive.SE,statistics.Time.series.SE,quantiles.2.5.,quantiles.25.,quantiles.50.,quantiles.75.,quantiles.97.5.
delta[71],0.011183452,0.393146895,0.003210031,0.006223992,-0.79597153,-0.135478812,0.007117931,0.152815162,0.865823779
delta[72],0.003311703,0.381541137,0.00311527,0.005996852,-0.7979437,-0.139059513,0.003131144,0.146240795,0.815207654
delta[73],0.007612042,0.433106146,0.003536297,0.008819999,-0.796090184,-0.144805622,0.001816665,0.14570143,0.86726399
delta[74],-0.00579697,0.393841773,0.003215705,0.006756665,-0.858890448,-0.146588982,-0.004640289,0.135765344,0.81555382
delta[75],0.004169833,0.38864262,0.003173254,0.005283902,-0.797508669,-0.142633989,0.001652106,0.144473932,0.839579335
delta[76],0.008080338,0.384854187,0.003142321,0.005490545,-0.789611849,-0.140414411,0.001673498,0.143229832,0.844020207
delta[77],-0.007181151,0.413255825,0.00337422,0.011005213,-0.846127546,-0.143635052,-0.001402521,0.14083422,0.823304513
delta[78],-0.000902189,0.389791667,0.003182636,0.00734884,-0.843338427,-0.143472537,0.001091927,0.149308683,0.807901656
delta[79],0.004284559,0.408963284,0.003339171,0.005921339,-0.808768884,-0.139506773,-0.000739217,0.144060055,0.867318433
delta[80],0.010124796,0.422036683,0.003445915,0.012290195,-0.765992628,-0.139042066,0.002033643,0.145230277,0.85801441
delta[81],0.002673039,0.392642422,0.003205912,0.006492056,-0.823930826,-0.13781467,0.006868495,0.150545331,0.820517248
delta[82],0.015543137,0.390478978,0.003188248,0.00671552,-0.757920625,-0.135138709,0.005397638,0.145246849,0.847420735
delta[83],0.018457799,0.416496588,0.00340068,0.008015694,-0.791260136,-0.13354441,0.006460168,0.150878923,0.876180941
delta[84],0.002163389,0.387644418,0.003165103,0.006198833,-0.805145674,-0.141309377,0.000400495,0.146563761,0.791971892
delta[85],0.003297573,0.388522341,0.003172272,0.006429246,-0.837751945,-0.142227969,0.002629594,0.146066134,0.829244483
delta[86],0.008204324,0.396387526,0.003236491,0.006017194,-0.802646332,-0.14270323,0.001307802,0.149790493,0.853062439
delta[87],0.002151173,0.414837017,0.00338713,0.008074865,-0.817188766,-0.135971619,0.001463282,0.149402344,0.834073319
delta[88],0.000422871,0.424047183,0.003462331,0.010630212,-0.816909222,-0.144208011,0.00096024,0.147911144,0.830145843
delta[89],0.000649157,0.391374167,0.003195557,0.008078243,-0.789157278,-0.141836414,-0.000188587,0.142519893,0.824789593
delta[90],0.008109551,0.394299881,0.003219445,0.006866879,-0.790245364,-0.139615223,0.004890522,0.145226795,0.830013239
delta[91],0.011254975,0.391130949,0.003193571,0.005672504,-0.772697087,-0.140884914,0.001890643,0.143482781,0.890254373
delta[92],0.012552422,0.408601668,0.003336219,0.008738389,-0.763641481,-0.141488306,0.000677202,0.144380884,0.851505285
delta[93],-0.003293822,0.391703236,0.003198244,0.0057458,-0.799028168,-0.140775061,0.000976648,0.145138602,0.776189607
delta[94],0.0081305,0.39605388,0.003233766,0.007186545,-0.78394058,-0.140275529,0.002206243,0.149272567,0.872122063
delta[95],0.00150556,0.381233224,0.003112756,0.00522908,-0.805681177,-0.138258488,0.00465187,0.145822096,0.813642144
delta[96],0.000380158,0.388874689,0.003175149,0.006204965,-0.847171344,-0.144472313,0.000669963,0.14706971,0.804179063
delta[97],-0.001125536,0.377258264,0.003080301,0.005611265,-0.783753737,-0.14243126,-0.003078529,0.138777109,0.790140561
delta[98],0.011737709,0.413212533,0.003373866,0.008819844,-0.764952731,-0.1380024,0.000545342,0.145113049,0.824642697
delta[99],0.001024295,0.383675452,0.003132697,0.005430233,-0.822755505,-0.141755333,-0.001082812,0.145682082,0.844036775
delta[100],0.002956347,0.390655917,0.003189692,0.006305037,-0.793601058,-0.142108428,0.002200358,0.14671612,0.836274012
delta[101],0.001288771,0.400208865,0.003267692,0.007321889,-0.797504659,-0.147383471,-0.001531436,0.142247486,0.815178131
delta[102],0.008721937,0.398094781,0.00325043,0.006299576,-0.790027311,-0.140225055,0.001798729,0.148212677,0.84778357
delta[103],-0.002764109,0.406549923,0.003319466,0.006037632,-0.838851437,-0.143266256,-2.23E-05,0.143100615,0.831574883
delta[104],0.004227997,0.396360746,0.003236272,0.006753188,-0.817308283,-0.142374017,0.006693859,0.154355874,0.821407844
delta[105],-0.009545139,0.399225386,0.003259662,0.006342126,-0.885741711,-0.149851524,-0.002155994,0.142116095,0.811286275
delta[106],0.000617284,0.428682385,0.003500177,0.008883533,-0.813692364,-0.144953757,0.000270105,0.14312326,0.846045077
delta[107],-0.004604526,0.399635169,0.003263007,0.006377846,-0.823980788,-0.145306169,-0.00109811,0.139724595,0.786715126
delta[108],0.007041,0.384903345,0.003142723,0.006310504,-0.782740226,-0.139701219,0.002959851,0.147841896,0.833812212
delta[109],0.007392068,0.420406827,0.003432607,0.008986937,-0.812234012,-0.140993029,-5.30E-05,0.14339747,0.833043932
delta[110],0.001948662,0.385187292,0.003145041,0.00501528,-0.810043036,-0.142173085,-0.000139378,0.143222476,0.829888512
delta[111],0.007070381,0.411479584,0.003359717,0.006251768,-0.783317176,-0.139639686,0.002874523,0.146239396,0.828427982
delta[112],0.001213783,0.393223635,0.003210658,0.005310087,-0.837464016,-0.140472953,0.000234642,0.143749146,0.795170251
delta[113],0.014589605,0.391931244,0.003200105,0.006887469,-0.752632062,-0.138906143,0.00357495,0.145798305,0.87820926
